match_id,tournament_id,year,home_team_id,away_team_id,y_win,away_hist_draws,away_hist_et_matches,away_hist_et_rate,away_hist_frac_tournaments_reached_ko,away_hist_goal_diff_per_match,away_hist_goal_diff_sum,away_hist_ko_matches,away_hist_ko_win_rate_shrunk,away_hist_ko_wins,away_hist_losses,away_hist_n_matches,away_hist_n_tournaments,away_hist_pso_matches,away_hist_pso_win_rate_shrunk,away_hist_pso_wins,away_hist_tournaments_with_ko_game,away_hist_win_rate_shrunk,away_hist_wins,away_mgr_consecutive_wc_with_team,away_mgr_n_prior_wc,away_rest_days_since_prev_match,away_squad_age_max,away_squad_age_mean,away_squad_age_median,away_squad_age_min,away_squad_age_std,away_squad_n_df,away_squad_n_fw,away_squad_n_gk,away_squad_n_mf,away_squad_n_players,away_squad_prior_wc_mean,away_squad_prior_wc_median,away_squad_share_any_prior_wc,away_squad_share_ge2_prior_wc,away_squad_squad_jaccard_vs_prev_wc,away_squad_squad_overlap_count_vs_prev_wc,away_squad_year,feat_away_hist_win_rate_vs_home_conf,feat_away_is_host_nation,feat_away_manager_local,feat_away_mgr_hist_win_rate_shrunk,feat_hist_goal_diff_per_match_diff,feat_hist_win_rate_diff,feat_home_hist_win_rate_vs_away_conf,feat_home_is_host_nation,feat_home_manager_local,feat_home_mgr_hist_win_rate_shrunk,feat_rest_days_diff,feat_same_confederation,feat_squad_age_mean_diff,feat_squad_prior_wc_mean_diff,group_stage,home_hist_draws,home_hist_et_matches,home_hist_et_rate,home_hist_frac_tournaments_reached_ko,home_hist_goal_diff_per_match,home_hist_goal_diff_sum,home_hist_ko_matches,home_hist_ko_win_rate_shrunk,home_hist_ko_wins,home_hist_losses,home_hist_n_matches,home_hist_n_tournaments,home_hist_pso_matches,home_hist_pso_win_rate_shrunk,home_hist_pso_wins,home_hist_tournaments_with_ko_game,home_hist_win_rate_shrunk,home_hist_wins,home_mgr_consecutive_wc_with_team,home_mgr_n_prior_wc,home_rest_days_since_prev_match,home_squad_age_max,home_squad_age_mean,home_squad_age_median,home_squad_age_min,home_squad_age_std,home_squad_n_df,home_squad_n_fw,home_squad_n_gk,home_squad_n_mf,home_squad_n_players,home_squad_prior_wc_mean,home_squad_prior_wc_median,home_squad_share_any_prior_wc,home_squad_share_ge2_prior_wc,home_squad_squad_jaccard_vs_prev_wc,home_squad_squad_overlap_count_vs_prev_wc,home_squad_year,knockout_stage,n_referees,replay,replayed,stadium_capacity,stage_name,group_name,home_elo_rating,home_elo_rank,away_elo_rating,away_elo_rank,feat_elo_rating_diff,home_fifa_rank,home_fifa_points,away_fifa_rank,away_fifa_points,feat_fifa_rank_diff,feat_fifa_points_diff,home_squad_size,home_squad_perf_coverage,home_squad_elo_coverage,home_squad_avg_club_strength,home_squad_max_club_strength,home_squad_min_club_strength,home_squad_pct_elite_clubs,home_squad_n_clubs,home_squad_n_leagues,home_squad_avg_minutes,home_squad_total_minutes,home_squad_avg_goals,home_squad_total_goals,home_squad_avg_assists,home_squad_avg_appearances,home_squad_fwd_avg_goals,home_squad_fwd_avg_assists,home_squad_fwd_avg_minutes,home_squad_fwd_avg_strength,home_squad_mid_avg_goals,home_squad_mid_avg_assists,home_squad_mid_avg_minutes,home_squad_mid_avg_strength,home_squad_def_avg_minutes,home_squad_def_avg_goals,home_squad_def_avg_strength,home_squad_gk_avg_clean_sheets,home_squad_gk_avg_minutes,home_squad_gk_avg_goals_conceded,home_squad_gk_avg_strength,away_squad_size,away_squad_perf_coverage,away_squad_elo_coverage,away_squad_avg_club_strength,away_squad_max_club_strength,away_squad_min_club_strength,away_squad_pct_elite_clubs,away_squad_n_clubs,away_squad_n_leagues,away_squad_avg_minutes,away_squad_total_minutes,away_squad_avg_goals,away_squad_total_goals,away_squad_avg_assists,away_squad_avg_appearances,away_squad_fwd_avg_goals,away_squad_fwd_avg_assists,away_squad_fwd_avg_minutes,away_squad_fwd_avg_strength,away_squad_mid_avg_goals,away_squad_mid_avg_assists,away_squad_mid_avg_minutes,away_squad_mid_avg_strength,away_squad_def_avg_minutes,away_squad_def_avg_goals,away_squad_def_avg_strength,away_squad_gk_avg_clean_sheets,away_squad_gk_avg_minutes,away_squad_gk_avg_goals_conceded,away_squad_gk_avg_strength,feat_squad_club_strength_diff,feat_squad_elite_pct_diff,feat_squad_goals_diff,feat_squad_assists_diff,feat_squad_minutes_diff,feat_squad_fwd_goals_diff,feat_squad_fwd_strength_diff,feat_squad_gk_clean_sheets_diff
M-2010-01,WC-2010,2010,T-70,T-46,0,10,3,0.0625,0.4285714285714285,-1.0416666666666667,-50.0,7,0.2727272727272727,1,27,48,14,2,0.3333333333333333,0,6,0.25,11,1,1,,37.39630390143737,27.57241912924441,28.553045859000683,21.084188911704313,4.98208278372377,9,6,3,6,23,0.6086956521739131,0.0,0.4347826086956521,0.1739130434782608,0.2105263157894736,8.0,2010,0.3333333333333333,0,1,0.5,0.5416666666666667,0.0499999999999999,,1,0,0.48,,0,-0.2589054548700993,-0.4347826086956522,1,3,0,0.0,0.0,-0.5,-3.0,0,0.5,0,2,6,2,0,,0,0,0.3,1,1,4,,33.242984257357975,27.31351367437431,27.468856947296377,22.642026009582477,3.107827739037364,8,3,3,9,23,0.1739130434782608,0.0,0.1739130434782608,0.0,0.0952380952380952,4.0,2010,0,1,0,0,84000,group stage,Group A,1521.0,84.0,1891.0,8.0,-370.0,83.0,392.0,17.0,895.0,-66.0,-503.0,5.0,1.0,0.2,1780.85253906,1780.85253906,1780.85253906,0.0,1.0,1.0,770.6,3853.0,3.0,15.0,1.0,25.8,6.0,0.0,238.0,,7.0,4.0,983.0,1780.85253906,877.3333333333334,0.6666666666666666,,,,,,18.0,0.9444444444444444,0.3333333333333333,1758.75491739925,2018.15246582,1621.03540039,0.3333333333333333,6.0,4.0,1056.8823529411766,17967.0,3.176470588235294,54.0,2.764705882352941,28.294117647058822,3.75,3.25,403.0,1745.017089845,6.0,5.5,685.75,1722.4004760755,853.6666666666666,2.5,1780.03161621,9.0,2830.0,40.333333333333336,,22.097621660750065,-0.3333333333333333,-0.17647058823529393,-1.7647058823529411,-286.28235294117655,2.25,,
M-2010-02,WC-2010,2010,T-84,T-30,0,7,7,0.1296296296296296,0.5384615384615384,0.5555555555555556,30.0,20,0.625,13,19,54,13,4,0.5,2,7,0.5172413793103449,28,2,1,,32.81587953456537,28.06237538315031,28.44626967830253,23.457905544147845,2.859628696110659,8,5,3,7,23,0.4347826086956521,0.0,0.3478260869565217,0.0434782608695652,0.1794871794871795,7.0,2010,0.4375,0,1,0.5454545454545454,-0.3555555555555555,-0.1308777429467085,0.3235294117647059,0,1,0.375,,0,-0.9778888789691392,-0.3478260869565217,1,10,2,0.05,0.6,0.2,8.0,11,0.4,4,15,40,10,0,,0,6,0.3863636363636363,15,1,1,,34.49144421629021,27.084486504181175,26.00684462696783,21.22381930184805,3.564394751198384,7,5,3,8,23,0.0869565217391304,0.0,0.0869565217391304,0.0,0.0454545454545454,2.0,2010,0,1,0,0,64000,group stage,Group A,1813.0,15.0,1891.0,8.0,-78.0,16.0,899.0,9.0,1044.0,-7.0,-145.0,17.0,0.8235294117647058,0.7058823529411765,1718.8795201609166,1826.22058105,1651.60644531,0.0,11.0,8.0,852.0714285714286,11929.0,7.928571428571429,111.0,4.428571428571429,34.714285714285715,30.666666666666668,12.0,452.0,1718.463108317,0.5,1.5,187.0,1690.67305501,992.5,2.8333333333333335,1748.7590087880003,10.0,3870.0,49.0,1655.35070801,19.0,1.0,0.9473684210526315,1845.0622758667498,2018.15246582,1665.7008850105,0.5,10.0,6.0,1277.6315789473683,24275.0,4.894736842105263,93.0,3.6842105263157894,39.8421052631579,12.6,5.8,806.6,1864.943318177625,4.6,4.6,1047.4,1814.8728430181,400.0,1.1666666666666667,1894.5687459333333,19.0,4201.666666666667,44.666666666666664,1769.8570007335002,-126.18275570583319,-0.5,3.033834586466166,0.7443609022556394,-425.56015037593977,18.06666666666667,-146.4802098606251,-9.0
M-2010-03,WC-2010,2010,T-71,T-33,1,0,0,0.0,0.0,-3.3333333333333335,-10.0,0,0.5,0,3,3,1,0,,0,0,0.2857142857142857,0,1,0,,36.03285420944559,28.087373151206737,28.791238877481177,20.188911704312115,3.612547160154932,10,5,3,5,23,0.0,0.0,0.0,0.0,0.0,0.0,2010,,0,0,,1.8148148148148149,-0.0599078341013824,0.25,0,1,,,0,-0.5044787667767778,0.6956521739130435,1,6,2,0.074074074074074,0.125,-1.5185185185185186,-41.0,4,0.5,2,16,27,8,1,0.6,1,1,0.2258064516129032,5,1,0,,37.125256673511295,27.58289438442996,26.954140999315538,20.67898699520876,4.355028696028549,7,6,3,8,23,0.6956521739130435,0.0,0.4347826086956521,0.217391304347826,0.2105263157894736,8.0,2010,0,1,0,0,42000,group stage,Group B,1749.0,32.0,1783.0,22.0,-34.0,47.0,632.0,13.0,964.0,-34.0,-332.0,18.0,0.6111111111111112,0.2222222222222222,1703.81085205,1957.53771973,1581.04760742,0.25,4.0,4.0,500.27272727272725,5503.0,2.1818181818181817,24.0,1.8181818181818181,16.727272727272727,6.5,3.0,418.0,1651.60644531,3.0,4.0,532.0,1721.2123209633335,340.25,0.5,,4.5,855.0,11.0,,14.0,1.0,1.0,1622.111125788122,1848.83557129,1417.441741943125,0.07142857142857142,11.0,6.0,1053.7142857142858,14752.0,3.5,49.0,2.5714285714285716,33.285714285714285,7.0,2.6666666666666665,544.6666666666666,1633.9508034027779,4.75,6.25,964.25,1632.0540039060313,1010.0,1.5,1643.6742655430207,16.0,3201.0,33.0,1417.441741943125,81.69972626187791,0.17857142857142858,-1.3181818181818183,-0.7532467532467535,-553.4415584415585,-0.5,17.65564190722216,-11.5
M-2010-04,WC-2010,2010,T-03,T-50,1,3,2,0.074074074074074,0.375,-1.3333333333333333,-36.0,3,0.2857142857142857,0,18,27,8,0,,0,3,0.2580645161290322,6,1,2,,33.8590006844627,26.249918162068862,26.483230663928815,19.51813826146475,3.327168025151394,7,9,3,5,23,0.3043478260869565,0.0,0.2608695652173913,0.0434782608695652,0.0,0.0,2010,0.25,0,0,0.3333333333333333,1.4460093896713615,0.2486021505376344,0.625,0,1,,,0,1.3697586525012682,0.0869565217391304,1,9,6,0.0845070422535211,0.5625,0.1126760563380281,8.0,18,0.5909090909090909,11,26,71,16,4,0.625,3,9,0.5066666666666667,36,1,0,,36.591375770020534,27.61967681457013,26.934976043805612,20.974674880219027,4.492836720191538,8,7,3,7,23,0.391304347826087,0.0,0.3478260869565217,0.0434782608695652,0.0,0.0,2010,0,1,0,0,56000,group stage,Group B,1896.0,7.0,1749.0,32.0,147.0,7.0,1076.0,21.0,883.0,14.0,193.0,21.0,0.7619047619047619,0.7142857142857143,1809.9085017914667,2018.15246582,1626.39025879,0.4,14.0,9.0,1175.8125,18813.0,9.875,158.0,4.5,37.5,30.5,9.75,592.5,1872.1523437525,4.6,6.6,901.2,1775.5973718281998,1135.6,2.6,1868.15283203,11.5,3129.5,40.5,1654.7099823005,14.0,1.0,0.9285714285714286,1673.5145679170384,1780.85253906,1322.43066406,0.0,12.0,7.0,826.5,11571.0,4.714285714285714,66.0,1.8571428571428572,24.642857142857142,7.375,3.125,578.0,1683.1896427151876,2.0,0.5,1464.0,1748.958312985,1004.75,0.75,1597.41853841,,,,,136.39393387442828,0.4,5.160714285714286,2.642857142857143,349.3125,23.125,188.9627010373124,
M-2010-05,WC-2010,2010,T-28,T-83,0,5,1,0.0181818181818181,0.6923076923076923,0.6545454545454545,36.0,20,0.625,13,19,55,13,1,0.6,1,9,0.559322033898305,31,1,0,,37.987679671457904,27.27363628247478,27.2580424366872,20.594113620807665,3.7143479241753994,8,6,3,9,23,0.4782608695652174,0.0,0.3478260869565217,0.1304347826086956,0.0,0.0,2010,0.4848484848484848,0,1,,-0.2418470418470418,-0.1115608398684542,0.5555555555555556,0,0,,,0,1.6599708359372656,0.1739130434782608,1,16,8,0.1269841269841269,0.7857142857142857,0.4126984126984127,26.0,19,0.4347826086956521,8,19,63,14,3,0.2857142857142857,0,11,0.4477611940298507,28,1,0,,39.860369609856264,28.933607118412045,29.295003422313485,23.145790554414784,3.601632517188019,8,4,3,8,23,0.6521739130434783,1.0,0.5217391304347826,0.1304347826086956,0.0,0.0,2010,0,1,0,0,42000,group stage,Group C,1985.0,4.0,1803.0,17.0,182.0,8.0,1068.0,14.0,957.0,6.0,111.0,22.0,1.0,1.0,1815.0182092843183,1957.53771973,1641.08813477,0.4090909090909091,9.0,6.0,1225.0,26950.0,7.2727272727272725,160.0,5.863636363636363,40.77272727272727,23.666666666666668,6.333333333333333,570.0,1843.8127848299998,8.875,11.25,1047.875,1852.78619384875,840.0,2.25,1822.1235198975,8.333333333333334,3379.0,56.333333333333336,1666.561513265,19.0,0.8947368421052632,0.7894736842105263,1652.8616950134444,1786.60595703,1450.5456848158335,0.0,13.0,9.0,1210.8235294117646,20584.0,1.9411764705882353,33.0,2.0588235294117645,26.235294117647058,6.0,5.0,813.5,1550.75158691,2.7142857142857144,2.857142857142857,930.2857142857143,1627.7083384193056,839.0,0.4,1643.5552022301665,8.666666666666666,2750.0,38.0,1752.7159322083335,162.1565142708739,0.4090909090909091,5.331550802139037,3.804812834224599,14.176470588235361,17.666666666666668,293.0611979199998,-0.33333333333333215
M-2010-06,WC-2010,2010,T-01,T-69,0,0,0,0.0,0.0,-1.6666666666666667,-5.0,0,0.5,0,3,3,1,0,,0,0,0.2857142857142857,0,1,0,,32.3668720054757,27.193405350712737,26.48870636550308,20.057494866529773,3.3768622932347054,8,6,3,6,23,0.0,0.0,0.0,0.0,0.0,0.0,2010,0.4,0,1,,1.0,0.1142857142857143,0.375,0,1,0.2857142857142857,,0,-0.4963842514061269,0.0,1,1,0,0.0,0.0,-0.6666666666666666,-4.0,0,0.5,0,3,6,2,0,,0,0,0.4,2,1,1,,35.34017796030116,26.697021099306607,26.075290896646138,20.306639288158795,3.272475784161178,8,4,3,8,23,0.0,0.0,0.0,0.0,0.0,0.0,2010,0,1,0,0,42000,group stage,Group C,1584.0,63.0,1675.0,45.0,-91.0,30.0,821.0,25.0,860.0,-5.0,-39.0,17.0,1.0,1.0,1625.1390434641205,1750.00952148,1417.441741943125,0.0,16.0,10.0,860.8235294117648,14634.0,2.4705882352941178,42.0,2.5294117647058822,25.941176470588236,4.666666666666667,3.3333333333333335,468.0,1526.512707519875,2.0,2.125,671.5,1672.0404869078125,1309.6666666666667,2.0,1611.9169535113208,,,,,11.0,1.0,0.8181818181818182,1600.744622558301,1693.2382744683334,1318.551994324375,0.0,8.0,5.0,606.5454545454545,6672.0,3.3636363636363638,37.0,1.7272727272727273,29.727272727272727,7.75,2.5,487.25,1659.3197263362779,2.0,2.0,374.3333333333333,1395.4968223571877,0.0,0.0,1655.9168701171668,11.0,3600.0,58.0,1669.99816895,24.394420905819516,0.0,-0.893048128342246,0.802139037433155,254.27807486631025,-3.083333333333333,-132.8070188164029,
M-2010-07,WC-2010,2010,T-66,T-32,0,1,0,0.0,0.25,-2.0,-26.0,1,0.4,0,9,13,4,0,,0,1,0.2941176470588235,3,1,0,,33.95208761122519,24.718983424099036,23.890485968514717,19.912388774811777,3.9586743612169495,8,6,3,10,23,0.391304347826087,0.0,0.391304347826087,0.0,0.0,0.0,2010,0.3333333333333333,0,0,,,0.2058823529411764,,0,1,,,0,1.715323036633638,-0.1739130434782609,1,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,,31.74811772758385,26.434306460732675,26.38193018480493,21.259411362080765,3.139956711938336,7,4,3,9,23,0.217391304347826,0.0,0.1739130434782608,0.0434782608695652,,,2010,0,1,0,0,43000,group stage,Group D,1833.0,14.0,1687.0,42.0,146.0,15.0,947.0,32.0,800.0,17.0,147.0,17.0,0.9411764705882353,0.8823529411764706,1704.7779317226666,1957.53771973,1230.3240661625,0.2,15.0,6.0,812.375,12998.0,5.25,84.0,3.5,32.875,10.333333333333334,3.3333333333333335,497.3333333333333,1586.1109110508332,6.0,4.0,669.1428571428571,1757.2120310475,1137.0,1.8333333333333333,1711.67734273375,,,,,13.0,1.0,0.6923076923076923,1662.1206956662222,1929.38879395,1472.4416503900002,0.1111111111111111,9.0,7.0,461.15384615384613,5995.0,3.3076923076923075,43.0,1.6923076923076923,21.0,9.666666666666666,3.0,241.33333333333334,1580.70703125,1.8571428571428572,1.8571428571428572,579.4285714285714,1688.1850107843331,585.0,0.5,1668.56213379,1.0,45.0,0.0,,42.65723605644439,0.0888888888888889,1.9423076923076925,1.8076923076923077,351.22115384615387,0.6666666666666679,5.403879800833238,
M-2010-08,WC-2010,2010,T-31,T-04,1,6,0,0.0,0.3333333333333333,-1.0,-20.0,2,0.3333333333333333,0,12,20,6,0,,0,2,0.1666666666666666,2,1,0,,37.67830253251198,29.024432342350384,28.996577686516083,22.97056810403833,3.707296431449472,8,5,3,11,23,0.6086956521739131,1.0,0.6086956521739131,0.0,0.0,0.0,2010,0.1666666666666666,0,0,,2.396551724137931,0.510752688172043,0.8571428571428571,0,1,,,0,-3.673838645359041,-0.2173913043478261,1,7,5,0.0862068965517241,1.0,1.396551724137931,81.0,31,0.6285714285714286,20,11,58,11,1,0.6,1,11,0.6774193548387096,40,1,0,,36.03832991101985,25.350593696991343,24.919917864476385,20.432580424366872,3.933538191658433,8,6,3,8,23,0.391304347826087,0.0,0.3478260869565217,0.0434782608695652,0.0,0.0,2010,0,1,0,0,63000,group stage,Group D,1962.0,5.0,1789.0,19.0,173.0,6.0,1082.0,20.0,886.0,14.0,196.0,20.0,1.0,1.0,1804.388671874,1895.79443359,1619.02001953,0.35,8.0,4.0,1549.05,30981.0,6.3,126.0,6.7,42.6,14.25,5.75,602.25,1831.2985839825,8.0,12.285714285714286,1021.0,1786.230398994286,1585.6666666666667,2.1666666666666665,1793.9710083,18.0,3970.3333333333335,42.333333333333336,1831.7134195966667,18.0,0.8888888888888888,0.7222222222222222,1616.8439710203786,1780.85253906,1470.710260564091,0.0,11.0,9.0,1193.3125,19093.0,3.875,62.0,3.0,32.25,10.5,3.5,473.5,1621.03540039,3.2857142857142856,3.5714285714285716,489.85714285714283,1615.083322235682,913.6,3.6,1623.9045715325,16.5,5074.5,69.5,1605.9090016654168,187.5447008536214,0.35,2.425,3.7,355.73749999999995,3.75,210.26318359250013,1.5
M-2010-09,WC-2010,2010,T-48,T-22,1,3,1,0.037037037037037,0.7142857142857143,-0.037037037037037,-1.0,6,0.3,1,14,27,7,0,,0,5,0.3870967741935484,10,1,1,,34.680355920602324,28.29854477278814,28.761122518822724,18.321697467488026,4.3684513465143375,7,3,3,11,23,0.3478260869565217,0.0,0.3043478260869565,0.0434782608695652,0.0,0.0,2010,0.3846153846153846,0,1,0.5,0.6203703703703705,0.0629032258064516,0.375,0,1,,,1,-0.1945064428771239,0.3043478260869565,1,9,3,0.0833333333333333,1.0,0.5833333333333334,21.0,12,0.3125,3,11,36,8,1,0.4,0,8,0.45,16,1,0,,39.6413415468857,28.104038329911017,26.847364818617383,22.351813826146476,4.261282552032663,7,6,3,9,23,0.6521739130434783,1.0,0.5652173913043478,0.0869565217391304,0.3939393939393939,13.0,2010,0,1,0,0,84000,group stage,Group E,2032.0,3.0,1810.0,16.0,222.0,4.0,1231.0,36.0,767.0,32.0,464.0,19.0,1.0,1.0,1738.2018914468422,1942.41625977,1527.02441406,0.2631578947368421,15.0,8.0,1043.842105263158,19833.0,4.684210526315789,89.0,4.315789473684211,37.578947368421055,11.2,6.4,777.6,1840.6461669919997,5.0,7.8,640.2,1754.6630615239999,115.0,1.3333333333333333,1686.623250325,22.333333333333332,4018.0,35.0,1643.1834309866665,20.0,1.0,0.9,1626.909743359858,1868.9987793,1450.5456848158335,0.1111111111111111,16.0,10.0,865.5,17310.0,3.6,72.0,2.4,28.05,9.666666666666666,4.0,340.3333333333333,1635.7591213675926,4.111111111111111,3.7777777777777777,400.55555555555554,1602.9554574153572,935.2,1.2,1717.8545336930997,7.666666666666667,2669.3333333333335,37.333333333333336,1522.3790486672224,111.29214808698407,0.15204678362573099,1.0842105263157893,1.9157894736842107,178.34210526315792,1.5333333333333332,204.88704562440716,14.666666666666664
M-2010-10,WC-2010,2010,T-44,T-11,1,7,2,0.1176470588235294,0.2,-0.8235294117647058,-14.0,2,0.5,1,6,17,5,0,,0,1,0.2857142857142857,4,1,0,,36.550308008213555,25.586048864684702,24.53388090349076,18.38466803559206,4.616923155889048,8,5,3,8,23,0.3043478260869565,0.0,0.1739130434782608,0.0869565217391304,0.0952380952380952,4.0,2010,0.6,0,0,,-0.4457013574660633,-0.0523809523809523,0.6,0,1,0.2857142857142857,,0,2.661905187036872,0.2608695652173912,1,4,0,0.0,0.25,-1.2692307692307692,-33.0,2,0.3333333333333333,0,17,26,8,0,,0,2,0.2333333333333333,5,1,1,,34.822724161533195,28.247954051721575,28.761122518822724,22.094455852156056,3.474979033195225,7,6,3,7,23,0.5652173913043478,0.0,0.3478260869565217,0.1304347826086956,0.0,0.0,2010,0,1,0,0,41000,group stage,Group E,1789.0,19.0,1774.0,25.0,15.0,45.0,682.0,19.0,887.0,-26.0,-205.0,17.0,0.5882352941176471,0.23529411764705882,1712.685893249,1750.00952148,1665.7008850105,0.0,4.0,4.0,480.3,4803.0,2.6,26.0,3.1,20.1,5.5,4.0,703.5,1665.7008850105,2.3333333333333335,3.6666666666666665,465.1666666666667,1728.3475626618335,302.5,0.5,,,,,,17.0,0.9411764705882353,0.9411764705882353,1700.1021570489445,1868.9987793,1487.9013875327778,0.0625,14.0,8.0,1275.9375,20415.0,2.5625,41.0,1.375,31.9375,7.0,2.0,315.0,1672.8519142446112,1.5,2.5,1271.0,1716.0629628506945,1444.2857142857142,2.0,1704.3893653657856,8.5,2138.0,30.0,1694.050680543,12.583736200055455,-0.0625,0.03750000000000009,1.725,-795.6375,-1.5,-7.151029234111093,
M-2010-11,WC-2010,2010,T-41,T-55,0,7,1,0.0454545454545454,0.4285714285714285,-0.4090909090909091,-9.0,3,0.2857142857142857,0,9,22,7,0,,0,3,0.3076923076923077,6,1,0,,35.78370978781656,28.743266970211,28.643394934976044,21.50034223134839,3.587527822748392,8,6,3,7,23,0.6521739130434783,0.0,0.391304347826087,0.217391304347826,0.2432432432432432,9.0,2010,0.25,0,0,,1.0757575757575757,0.2604895104895105,0.4347826086956521,0,1,0.7272727272727273,,0,-0.0086897003243784,0.0,1,16,12,0.1428571428571428,0.6666666666666666,0.6666666666666666,56.0,32,0.6944444444444444,23,20,84,18,4,0.375,1,12,0.5681818181818182,48,2,1,,36.7419575633128,28.73457726988662,27.93429158110883,23.1129363449692,3.848137353089039,7,5,3,8,23,0.6521739130434783,0.0,0.391304347826087,0.1739130434782608,0.2432432432432432,9.0,2010,0,1,0,0,64000,group stage,Group F,1957.0,6.0,1760.0,29.0,197.0,5.0,1184.0,31.0,820.0,26.0,364.0,22.0,1.0,1.0,1712.6677617855455,1829.02526855,1669.99816895,0.0,10.0,3.0,1263.5,27797.0,5.363636363636363,118.0,2.6363636363636362,36.45454545454545,17.0,4.5,235.5,1699.508270265,4.0,3.625,1027.125,1737.36239624125,1297.7142857142858,2.5714285714285716,1700.7909345344285,12.333333333333334,3184.6666666666665,45.0,1692.0739888503333,14.0,0.6428571428571429,0.5714285714285714,1724.1830398556876,1804.29956055,1585.73498535,0.0,7.0,5.0,618.5555555555555,5567.0,8.0,72.0,2.4444444444444446,26.555555555555557,17.5,4.75,315.25,1772.5922851575,0.5,0.0,122.0,1750.00952148,1028.5,0.5,1615.34259033,5.0,2005.0,34.0,1722.4004760755,-11.51527807014213,0.0,-2.6363636363636367,0.1919191919191916,644.9444444444445,-0.5,-73.08401489250014,7.333333333333334
M-2010-12,WC-2010,2010,T-49,T-68,0,0,0,,,,0.0,0,0.5,0,0,0,0,0,,0,0,0.5,0,1,0,,34.0041067761807,26.532392941106448,26.39835728952772,20.528405201916495,3.2895931526052573,7,4,3,9,23,0.0,0.0,0.0,0.0,,,2010,,0,1,,,-0.3461538461538461,0.2222222222222222,0,1,,,0,1.337261554027922,0.0,1,0,0,0.0,0.0,-3.2222222222222223,-29.0,0,0.5,0,9,9,3,0,,0,0,0.1538461538461538,0,1,0,,36.002737850787135,27.86965449513437,28.410677618069816,18.510609171800137,4.595185002922128,7,4,3,9,23,0.0,0.0,0.0,0.0,0.0,0.0,2010,0,1,0,0,42000,group stage,Group F,1527.0,83.0,1664.0,48.0,-137.0,78.0,410.0,34.0,777.0,-44.0,-367.0,16.0,0.875,0.4375,1507.1044660309524,1698.65991211,1369.82582601,0.0,7.0,4.0,666.9285714285714,9337.0,1.6428571428571428,23.0,1.9285714285714286,23.285714285714285,4.0,4.0,665.6666666666666,1514.0862630233332,0.75,2.75,440.0,1369.82582601,628.4,1.6,1545.8822157122222,3.5,1219.0,18.0,,17.0,1.0,0.8235294117647058,1630.0075956344142,1848.83557129,1318.551994324375,0.07142857142857142,14.0,10.0,903.8823529411765,15366.0,3.2941176470588234,56.0,1.6470588235294117,28.352941176470587,8.666666666666666,2.3333333333333335,394.3333333333333,1672.17108154,5.4,3.4,442.6,1720.8010771008335,440.3333333333333,0.5,1650.6970078440152,15.0,3109.3333333333335,28.333333333333332,1344.1889101671875,-122.90312960346182,-0.07142857142857142,-1.6512605042016806,0.2815126050420169,-236.95378151260502,-4.666666666666666,-158.0848185166667,-11.5
M-2010-13,WC-2010,2010,T-42,T-58,0,0,1,0.0526315789473684,0.5,0.5789473684210527,11.0,7,0.5454545454545454,4,7,19,4,1,0.6,1,2,0.6086956521739131,12,1,0,,32.78850102669404,28.240454721304644,28.112251882272417,22.250513347022583,2.8644004929703373,8,4,3,9,23,0.3478260869565217,0.0,0.3478260869565217,0.0,0.2105263157894736,8.0,2010,0.5,0,1,,-0.912280701754386,-0.1801242236024845,0.5,0,0,0.5,,0,-1.1698955450406243,0.1304347826086956,1,0,0,0.0,0.0,-0.3333333333333333,-1.0,0,0.5,0,2,3,1,0,,0,0,0.4285714285714285,1,1,2,,32.251882272416154,27.07055917626402,27.19233401779603,22.444900752908968,2.63650053742309,9,5,3,7,23,0.4782608695652174,0.0,0.4782608695652174,0.0,0.3142857142857143,11.0,2010,0,1,0,0,42000,group stage,Group G,1762.0,28.0,1874.0,12.0,-112.0,27.0,856.0,3.0,1249.0,-24.0,-393.0,18.0,0.8888888888888888,0.7777777777777778,1767.0367241271786,2018.15246582,1369.82582601,0.2857142857142857,12.0,8.0,956.0625,15297.0,5.875,94.0,3.3125,31.25,19.25,7.5,481.75,1895.9664306633333,1.2,2.0,596.0,1809.8027038575,1484.2857142857142,1.5714285714285714,1687.3434329086429,,,,,21.0,0.8095238095238095,0.8095238095238095,1801.0136822869779,1950.45263672,1417.441741943125,0.29411764705882354,11.0,10.0,851.4117647058823,14474.0,5.470588235294118,93.0,3.764705882352941,32.88235294117647,22.0,7.5,346.0,1880.52410889,5.666666666666667,4.5,1055.5,1764.55000203425,751.2857142857143,2.142857142857143,1860.746006557143,4.5,1095.0,11.0,1621.8311614965623,-33.976958159799324,-0.00840336134453784,0.40441176470588225,-0.4522058823529411,104.65073529411768,-2.75,15.442321773333333,
